ccaa_iso;fecha;Año;Mes;Trimestre;num_casos;Periodo;fecha_int;Estacion;Curso Lectivo
AR;12/9/2021;2021;9;T3;68;202103;12092021;Verano;1
AR;13/9/2021;2021;9;T3;111;202103;13092021;Verano;1
AR;14/9/2021;2021;9;T3;81;202103;14092021;Verano;1
AR;15/9/2021;2021;9;T3;100;202103;15092021;Verano;1
AR;16/9/2021;2021;9;T3;78;202103;16092021;Verano;1
AR;17/9/2021;2021;9;T3;90;202103;17092021;Verano;1
AR;18/9/2021;2021;9;T3;74;202103;18092021;Verano;1
AR;19/9/2021;2021;9;T3;87;202103;19092021;Verano;1
AR;20/9/2021;2021;9;T3;106;202103;20092021;Verano;1
AR;21/9/2021;2021;9;T3;93;202103;21092021;Verano;1
AR;22/9/2021;2021;9;T3;83;202103;22092021;Verano;1
AR;23/9/2021;2021;9;T3;80;202103;23092021;Verano;1
AR;24/9/2021;2021;9;T3;90;202103;24092021;Otoño;1
AR;25/9/2021;2021;9;T3;50;202103;25092021;Otoño;1
AR;26/9/2021;2021;9;T3;57;202103;26092021;Otoño;1
AR;27/9/2021;2021;9;T3;94;202103;27092021;Otoño;1
AR;28/9/2021;2021;9;T3;79;202103;28092021;Otoño;1
AR;29/9/2021;2021;9;T3;81;202103;29092021;Otoño;1
AR;30/9/2021;2021;9;T3;58;202103;30092021;Otoño;1
AR;1/10/2021;2021;10;T4;76;202104;1102021;Otoño;1
AR;2/10/2021;2021;10;T4;41;202104;2102021;Otoño;1
AR;3/10/2021;2021;10;T4;41;202104;3102021;Otoño;1
AR;4/10/2021;2021;10;T4;68;202104;4102021;Otoño;1
AR;5/10/2021;2021;10;T4;62;202104;5102021;Otoño;1
AR;6/10/2021;2021;10;T4;41;202104;6102021;Otoño;1
AR;7/10/2021;2021;10;T4;64;202104;7102021;Otoño;1
AR;8/10/2021;2021;10;T4;46;202104;8102021;Otoño;1
AR;9/10/2021;2021;10;T4;36;202104;9102021;Otoño;1
AR;10/10/2021;2021;10;T4;42;202104;10102021;Otoño;1
AR;11/10/2021;2021;10;T4;55;202104;11102021;Otoño;1
AR;12/10/2021;2021;10;T4;43;202104;12102021;Otoño;1
AR;13/10/2021;2021;10;T4;61;202104;13102021;Otoño;1
AR;14/10/2021;2021;10;T4;50;202104;14102021;Otoño;1
AR;15/10/2021;2021;10;T4;63;202104;15102021;Otoño;1
AR;16/10/2021;2021;10;T4;71;202104;16102021;Otoño;1
AR;17/10/2021;2021;10;T4;60;202104;17102021;Otoño;1
AR;18/10/2021;2021;10;T4;68;202104;18102021;Otoño;1
AR;19/10/2021;2021;10;T4;83;202104;19102021;Otoño;1
AR;20/10/2021;2021;10;T4;79;202104;20102021;Otoño;1
AR;21/10/2021;2021;10;T4;60;202104;21102021;Otoño;1
AR;22/10/2021;2021;10;T4;45;202104;22102021;Otoño;1
AR;23/10/2021;2021;10;T4;45;202104;23102021;Otoño;1
AR;24/10/2021;2021;10;T4;43;202104;24102021;Otoño;1
AR;25/10/2021;2021;10;T4;90;202104;25102021;Otoño;1
AR;26/10/2021;2021;10;T4;73;202104;26102021;Otoño;1
AR;27/10/2021;2021;10;T4;81;202104;27102021;Otoño;1
AR;28/10/2021;2021;10;T4;66;202104;28102021;Otoño;1
AR;29/10/2021;2021;10;T4;116;202104;29102021;Otoño;1
AR;30/10/2021;2021;10;T4;97;202104;30102021;Otoño;1
AR;31/10/2021;2021;10;T4;61;202104;31102021;Otoño;1
AR;1/11/2021;2021;11;T4;113;202104;1112021;Otoño;1
AR;2/11/2021;2021;11;T4;119;202104;2112021;Otoño;1
AR;3/11/2021;2021;11;T4;132;202104;3112021;Otoño;1
AR;4/11/2021;2021;11;T4;123;202104;4112021;Otoño;1
AR;5/11/2021;2021;11;T4;143;202104;5112021;Otoño;1
AR;6/11/2021;2021;11;T4;118;202104;6112021;Otoño;1
AR;7/11/2021;2021;11;T4;88;202104;7112021;Otoño;1
AR;8/11/2021;2021;11;T4;160;202104;8112021;Otoño;1
AR;9/11/2021;2021;11;T4;169;202104;9112021;Otoño;1
AR;10/11/2021;2021;11;T4;200;202104;10112021;Otoño;1
AR;11/11/2021;2021;11;T4;161;202104;11112021;Otoño;1
AR;12/11/2021;2021;11;T4;199;202104;12112021;Otoño;1
AR;13/11/2021;2021;11;T4;187;202104;13112021;Otoño;1
AR;14/11/2021;2021;11;T4;166;202104;14112021;Otoño;1
AR;15/11/2021;2021;11;T4;228;202104;15112021;Otoño;1
AR;16/11/2021;2021;11;T4;296;202104;16112021;Otoño;1
AR;17/11/2021;2021;11;T4;312;202104;17112021;Otoño;1
AR;18/11/2021;2021;11;T4;265;202104;18112021;Otoño;1
AR;19/11/2021;2021;11;T4;304;202104;19112021;Otoño;1
AR;20/11/2021;2021;11;T4;318;202104;20112021;Otoño;1
AR;21/11/2021;2021;11;T4;291;202104;21112021;Otoño;1
AR;22/11/2021;2021;11;T4;449;202104;22112021;Otoño;1
AR;23/11/2021;2021;11;T4;488;202104;23112021;Otoño;1
AR;24/11/2021;2021;11;T4;480;202104;24112021;Otoño;1
AR;25/11/2021;2021;11;T4;467;202104;25112021;Otoño;1
AR;26/11/2021;2021;11;T4;472;202104;26112021;Otoño;1
AR;27/11/2021;2021;11;T4;437;202104;27112021;Otoño;1
AR;28/11/2021;2021;11;T4;414;202104;28112021;Otoño;1
AR;29/11/2021;2021;11;T4;598;202104;29112021;Otoño;1
AR;30/11/2021;2021;11;T4;740;202104;30112021;Otoño;1
AR;1/12/2021;2021;12;T4;782;202104;1122021;Otoño;1
AR;2/12/2021;2021;12;T4;661;202104;2122021;Otoño;1
AR;3/12/2021;2021;12;T4;773;202104;3122021;Otoño;1
AR;4/12/2021;2021;12;T4;616;202104;4122021;Otoño;1
AR;5/12/2021;2021;12;T4;580;202104;5122021;Otoño;1
AR;6/12/2021;2021;12;T4;598;202104;6122021;Otoño;1
AR;7/12/2021;2021;12;T4;802;202104;7122021;Otoño;1
AR;8/12/2021;2021;12;T4;875;202104;8122021;Otoño;1
AR;9/12/2021;2021;12;T4;857;202104;9122021;Otoño;1
AR;10/12/2021;2021;12;T4;1015;202104;10122021;Otoño;1
AR;11/12/2021;2021;12;T4;927;202104;11122021;Otoño;1
AR;12/12/2021;2021;12;T4;857;202104;12122021;Otoño;1
AR;13/12/2021;2021;12;T4;1069;202104;13122021;Otoño;1
AR;14/12/2021;2021;12;T4;1242;202104;14122021;Otoño;1
AR;15/12/2021;2021;12;T4;1123;202104;15122021;Otoño;1
AR;16/12/2021;2021;12;T4;1181;202104;16122021;Otoño;1
AR;17/12/2021;2021;12;T4;1222;202104;17122021;Otoño;1
AR;18/12/2021;2021;12;T4;1266;202104;18122021;Otoño;1
AR;19/12/2021;2021;12;T4;1423;202104;19122021;Otoño;1
AR;20/12/2021;2021;12;T4;2321;202104;20122021;Otoño;1
AR;21/12/2021;2021;12;T4;2538;202104;21122021;Otoño;1
AR;22/12/2021;2021;12;T4;2284;202104;22122021;Otoño;1
AR;23/12/2021;2021;12;T4;2398;202104;23122021;Invierno;0
AR;24/12/2021;2021;12;T4;2489;202104;24122021;Invierno;0
AR;25/12/2021;2021;12;T4;2663;202104;25122021;Invierno;0
AR;26/12/2021;2021;12;T4;3152;202104;26122021;Invierno;0
AR;27/12/2021;2021;12;T4;4628;202104;27122021;Invierno;0
AR;28/12/2021;2021;12;T4;4860;202104;28122021;Invierno;0
AR;29/12/2021;2021;12;T4;5289;202104;29122021;Invierno;0
AR;30/12/2021;2021;12;T4;5978;202104;30122021;Invierno;0
AR;31/12/2021;2021;12;T4;4646;202104;31122021;Invierno;0
AR;1/1/2022;2022;1;T1;3930;202201;1012022;Invierno;0
AR;2/1/2022;2022;1;T1;4513;202201;2012022;Invierno;0
AR;3/1/2022;2022;1;T1;6330;202201;3012022;Invierno;0
AR;4/1/2022;2022;1;T1;7393;202201;4012022;Invierno;0
AR;5/1/2022;2022;1;T1;7007;202201;5012022;Invierno;0
AR;6/1/2022;2022;1;T1;4865;202201;6012022;Invierno;0
AR;7/1/2022;2022;1;T1;6868;202201;7012022;Invierno;0
AR;8/1/2022;2022;1;T1;5463;202201;8012022;Invierno;0
AR;9/1/2022;2022;1;T1;4805;202201;9012022;Invierno;0
AR;10/1/2022;2022;1;T1;6075;202201;10012022;Invierno;1
AR;11/1/2022;2022;1;T1;5846;202201;11012022;Invierno;1
AR;12/1/2022;2022;1;T1;5629;202201;12012022;Invierno;1
AR;13/1/2022;2022;1;T1;5322;202201;13012022;Invierno;1
AR;14/1/2022;2022;1;T1;4613;202201;14012022;Invierno;1
AR;15/1/2022;2022;1;T1;1643;202201;15012022;Invierno;1
AR;16/1/2022;2022;1;T1;1197;202201;16012022;Invierno;1
AR;17/1/2022;2022;1;T1;2317;202201;17012022;Invierno;1
AR;18/1/2022;2022;1;T1;0;202201;18012022;Invierno;1
AR;19/1/2022;2022;1;T1;0;202201;19012022;Invierno;1
AR;20/1/2022;2022;1;T1;0;202201;20012022;Invierno;1
AR;21/1/2022;2022;1;T1;0;202201;21012022;Invierno;1
AR;22/1/2022;2022;1;T1;0;202201;22012022;Invierno;1
AR;23/1/2022;2022;1;T1;0;202201;23012022;Invierno;1
AR;24/1/2022;2022;1;T1;0;202201;24012022;Invierno;1
AR;25/1/2022;2022;1;T1;0;202201;25012022;Invierno;1
AR;26/1/2022;2022;1;T1;0;202201;26012022;Invierno;1
AR;27/1/2022;2022;1;T1;0;202201;27012022;Invierno;1
AR;28/1/2022;2022;1;T1;0;202201;28012022;Invierno;1
AR;29/1/2022;2022;1;T1;0;202201;29012022;Invierno;1
AR;30/1/2022;2022;1;T1;0;202201;30012022;Invierno;1
AR;31/1/2022;2022;1;T1;0;202201;31012022;Invierno;1
AR;1/2/2022;2022;2;T1;0;202201;1022022;Invierno;1
AR;2/2/2022;2022;2;T1;0;202201;2022022;Invierno;1
AR;3/2/2022;2022;2;T1;0;202201;3022022;Invierno;1
AR;4/2/2022;2022;2;T1;0;202201;4022022;Invierno;1
AR;5/2/2022;2022;2;T1;0;202201;5022022;Invierno;1
AR;6/2/2022;2022;2;T1;0;202201;6022022;Invierno;1
AR;7/2/2022;2022;2;T1;0;202201;7022022;Invierno;1
AR;8/2/2022;2022;2;T1;0;202201;8022022;Invierno;1
AR;9/2/2022;2022;2;T1;0;202201;9022022;Invierno;1
AR;10/2/2022;2022;2;T1;0;202201;10022022;Invierno;1
AR;11/2/2022;2022;2;T1;0;202201;11022022;Invierno;1
AR;12/2/2022;2022;2;T1;0;202201;12022022;Invierno;1
AR;13/2/2022;2022;2;T1;0;202201;13022022;Invierno;1
AR;14/2/2022;2022;2;T1;0;202201;14022022;Invierno;1
AR;15/2/2022;2022;2;T1;0;202201;15022022;Invierno;1
AR;16/2/2022;2022;2;T1;0;202201;16022022;Invierno;1
AR;17/2/2022;2022;2;T1;0;202201;17022022;Invierno;1
AR;18/2/2022;2022;2;T1;0;202201;18022022;Invierno;1
AR;19/2/2022;2022;2;T1;0;202201;19022022;Invierno;1
AR;20/2/2022;2022;2;T1;0;202201;20022022;Invierno;1
AR;21/2/2022;2022;2;T1;0;202201;21022022;Invierno;1
AR;22/2/2022;2022;2;T1;0;202201;22022022;Invierno;1
AR;23/2/2022;2022;2;T1;0;202201;23022022;Invierno;1
AR;24/2/2022;2022;2;T1;0;202201;24022022;Invierno;1
AR;25/2/2022;2022;2;T1;0;202201;25022022;Invierno;1
AR;26/2/2022;2022;2;T1;0;202201;26022022;Invierno;1
AR;27/2/2022;2022;2;T1;0;202201;27022022;Invierno;1
AR;28/2/2022;2022;2;T1;0;202201;28022022;Invierno;1
AR;1/3/2022;2022;3;T1;0;202201;1032022;Invierno;1
AR;2/3/2022;2022;3;T1;0;202201;2032022;Invierno;1
AR;3/3/2022;2022;3;T1;0;202201;3032022;Invierno;1
AR;4/3/2022;2022;3;T1;0;202201;4032022;Invierno;1
AR;5/3/2022;2022;3;T1;0;202201;5032022;Invierno;1
AR;6/3/2022;2022;3;T1;0;202201;6032022;Invierno;1
AR;7/3/2022;2022;3;T1;0;202201;7032022;Invierno;1
AR;8/3/2022;2022;3;T1;0;202201;8032022;Invierno;1
AR;9/3/2022;2022;3;T1;0;202201;9032022;Invierno;1
AR;10/3/2022;2022;3;T1;0;202201;10032022;Invierno;1
AR;11/3/2022;2022;3;T1;0;202201;11032022;Invierno;1
AR;12/3/2022;2022;3;T1;0;202201;12032022;Invierno;1
AR;13/3/2022;2022;3;T1;0;202201;13032022;Invierno;1
AR;14/3/2022;2022;3;T1;0;202201;14032022;Invierno;1
AR;15/3/2022;2022;3;T1;0;202201;15032022;Invierno;1
AR;16/3/2022;2022;3;T1;0;202201;16032022;Invierno;1
AR;17/3/2022;2022;3;T1;0;202201;17032022;Invierno;1
AR;18/3/2022;2022;3;T1;0;202201;18032022;Invierno;1
AR;19/3/2022;2022;3;T1;0;202201;19032022;Invierno;1
AR;20/3/2022;2022;3;T1;0;202201;20032022;Invierno;1
AR;21/3/2022;2022;3;T1;0;202201;21032022;Primavera;1
AR;22/3/2022;2022;3;T1;0;202201;22032022;Primavera;1
AR;23/3/2022;2022;3;T1;0;202201;23032022;Primavera;1
AR;24/3/2022;2022;3;T1;0;202201;24032022;Primavera;1
AR;25/3/2022;2022;3;T1;0;202201;25032022;Primavera;1
AR;26/3/2022;2022;3;T1;0;202201;26032022;Primavera;1
AR;27/3/2022;2022;3;T1;0;202201;27032022;Primavera;1
AR;28/3/2022;2022;3;T1;0;202201;28032022;Primavera;1
AR;29/3/2022;2022;3;T1;0;202201;29032022;Primavera;1
AR;30/3/2022;2022;3;T1;0;202201;30032022;Primavera;1
AR;31/3/2022;2022;3;T1;0;202201;31032022;Primavera;1
AR;1/4/2022;2022;4;T2;0;202202;1042022;Primavera;1
AR;2/4/2022;2022;4;T2;0;202202;2042022;Primavera;1
AR;3/4/2022;2022;4;T2;0;202202;3042022;Primavera;1
AR;4/4/2022;2022;4;T2;0;202202;4042022;Primavera;1
AR;5/4/2022;2022;4;T2;0;202202;5042022;Primavera;1
AR;6/4/2022;2022;4;T2;0;202202;6042022;Primavera;1
AR;7/4/2022;2022;4;T2;0;202202;7042022;Primavera;1
AR;8/4/2022;2022;4;T2;0;202202;8042022;Primavera;1
AR;9/4/2022;2022;4;T2;0;202202;9042022;Primavera;1
AR;10/4/2022;2022;4;T2;0;202202;10042022;Primavera;1
AR;11/4/2022;2022;4;T2;0;202202;11042022;Primavera;1
AR;12/4/2022;2022;4;T2;0;202202;12042022;Primavera;1
AR;13/4/2022;2022;4;T2;0;202202;13042022;Primavera;1
AR;14/4/2022;2022;4;T2;0;202202;14042022;Primavera;1
AR;15/4/2022;2022;4;T2;0;202202;15042022;Primavera;1
AR;16/4/2022;2022;4;T2;0;202202;16042022;Primavera;1
AR;17/4/2022;2022;4;T2;0;202202;17042022;Primavera;1
AR;18/4/2022;2022;4;T2;0;202202;18042022;Primavera;1
AR;19/4/2022;2022;4;T2;0;202202;19042022;Primavera;1
AR;20/4/2022;2022;4;T2;0;202202;20042022;Primavera;1
AR;21/4/2022;2022;4;T2;0;202202;21042022;Primavera;1
AR;22/4/2022;2022;4;T2;0;202202;22042022;Primavera;1
AR;23/4/2022;2022;4;T2;0;202202;23042022;Primavera;1
AR;24/4/2022;2022;4;T2;0;202202;24042022;Primavera;1
AR;25/4/2022;2022;4;T2;0;202202;25042022;Primavera;1
AR;26/4/2022;2022;4;T2;0;202202;26042022;Primavera;1
AR;27/4/2022;2022;4;T2;0;202202;27042022;Primavera;1
AR;28/4/2022;2022;4;T2;0;202202;28042022;Primavera;1
AR;29/4/2022;2022;4;T2;0;202202;29042022;Primavera;1
AR;30/4/2022;2022;4;T2;0;202202;30042022;Primavera;1
AR;1/5/2022;2022;5;T2;0;202202;1052022;Primavera;1
AR;2/5/2022;2022;5;T2;0;202202;2052022;Primavera;1
AR;3/5/2022;2022;5;T2;0;202202;3052022;Primavera;1
AR;4/5/2022;2022;5;T2;0;202202;4052022;Primavera;1
AR;5/5/2022;2022;5;T2;0;202202;5052022;Primavera;1
AR;6/5/2022;2022;5;T2;0;202202;6052022;Primavera;1
AR;7/5/2022;2022;5;T2;0;202202;7052022;Primavera;1
AR;8/5/2022;2022;5;T2;0;202202;8052022;Primavera;1
AR;9/5/2022;2022;5;T2;0;202202;9052022;Primavera;1
AR;10/5/2022;2022;5;T2;0;202202;10052022;Primavera;1
AR;11/5/2022;2022;5;T2;0;202202;11052022;Primavera;1
AR;12/5/2022;2022;5;T2;0;202202;12052022;Primavera;1
AR;13/5/2022;2022;5;T2;0;202202;13052022;Primavera;1
AR;14/5/2022;2022;5;T2;0;202202;14052022;Primavera;1
AR;15/5/2022;2022;5;T2;0;202202;15052022;Primavera;1
AR;16/5/2022;2022;5;T2;41;202202;16052022;Primavera;1
AR;17/5/2022;2022;5;T2;37;202202;17052022;Primavera;1
AR;18/5/2022;2022;5;T2;0;202202;18052022;Primavera;1
AR;19/5/2022;2022;5;T2;0;202202;19052022;Primavera;1
AR;20/5/2022;2022;5;T2;0;202202;20052022;Primavera;1
AR;21/5/2022;2022;5;T2;0;202202;21052022;Primavera;1
AR;22/5/2022;2022;5;T2;0;202202;22052022;Primavera;1
AR;23/5/2022;2022;5;T2;0;202202;23052022;Primavera;1
AR;24/5/2022;2022;5;T2;0;202202;24052022;Primavera;1
AR;25/5/2022;2022;5;T2;21;202202;25052022;Primavera;1
AR;26/5/2022;2022;5;T2;0;202202;26052022;Primavera;1
AR;27/5/2022;2022;5;T2;25;202202;27052022;Primavera;1
AR;28/5/2022;2022;5;T2;21;202202;28052022;Primavera;1
AR;29/5/2022;2022;5;T2;0;202202;29052022;Primavera;1
AR;30/5/2022;2022;5;T2;0;202202;30052022;Primavera;1
AR;31/5/2022;2022;5;T2;0;202202;31052022;Primavera;1
AR;1/6/2022;2022;6;T2;0;202202;1062022;Primavera;1
AR;2/6/2022;2022;6;T2;0;202202;2062022;Primavera;1
AR;3/6/2022;2022;6;T2;0;202202;3062022;Primavera;1
AR;4/6/2022;2022;6;T2;41;202202;4062022;Primavera;1
AR;5/6/2022;2022;6;T2;37;202202;5062022;Primavera;1
AR;6/6/2022;2022;6;T2;0;202202;6062022;Primavera;1
AR;7/6/2022;2022;6;T2;37;202202;7062022;Primavera;1
AR;8/6/2022;2022;6;T2;0;202202;8062022;Primavera;1
AR;9/6/2022;2022;6;T2;0;202202;9062022;Primavera;1
AR;10/6/2022;2022;6;T2;0;202202;10062022;Primavera;1
AR;11/6/2022;2022;6;T2;0;202202;11062022;Primavera;1
AR;12/6/2022;2022;6;T2;0;202202;12062022;Primavera;1
AR;13/6/2022;2022;6;T2;21;202202;13062022;Primavera;1
AR;14/6/2022;2022;6;T2;0;202202;14062022;Primavera;1
AR;15/6/2022;2022;6;T2;25;202202;15062022;Primavera;1
AR;16/6/2022;2022;6;T2;0;202202;16062022;Primavera;1
AR;17/6/2022;2022;6;T2;21;202202;17062022;Primavera;1
AR;18/6/2022;2022;6;T2;0;202202;18062022;Primavera;1
AR;19/6/2022;2022;6;T2;478;202202;19062022;Primavera;1
AR;20/6/2022;2022;6;T2;13;202202;20062022;Primavera;1
AR;21/6/2022;2022;6;T2;0;202202;21062022;Primavera;1
AR;22/6/2022;2022;6;T2;0;202202;22062022;Verano;1
AR;23/6/2022;2022;6;T2;0;202202;23062022;Verano;1
AR;24/6/2022;2022;6;T2;0;202202;24062022;Verano;1
AR;25/6/2022;2022;6;T2;0;202202;25062022;Verano;0
AR;26/6/2022;2022;6;T2;0;202202;26062022;Verano;0
AR;27/6/2022;2022;6;T2;0;202202;27062022;Verano;0
AR;28/6/2022;2022;6;T2;0;202202;28062022;Verano;0
AR;29/6/2022;2022;6;T2;0;202202;29062022;Verano;0
AR;30/6/2022;2022;6;T2;0;202202;30062022;Verano;0
AR;1/7/2022;2022;7;T3;0;202203;1072022;Verano;0
AR;2/7/2022;2022;7;T3;0;202203;2072022;Verano;0
AR;3/7/2022;2022;7;T3;0;202203;3072022;Verano;0
AR;4/7/2022;2022;7;T3;0;202203;4072022;Verano;0
AR;5/7/2022;2022;7;T3;0;202203;5072022;Verano;0
AR;6/7/2022;2022;7;T3;0;202203;6072022;Verano;0
AR;7/7/2022;2022;7;T3;0;202203;7072022;Verano;0
AR;8/7/2022;2022;7;T3;478;202203;8072022;Verano;0
AR;9/7/2022;2022;7;T3;0;202203;9072022;Verano;0
AR;10/7/2022;2022;7;T3;38;202203;10072022;Verano;0
AR;11/7/2022;2022;7;T3;0;202203;11072022;Verano;0
AR;12/7/2022;2022;7;T3;0;202203;12072022;Verano;0
AR;13/7/2022;2022;7;T3;0;202203;13072022;Verano;0
AR;14/7/2022;2022;7;T3;0;202203;14072022;Verano;0
AR;15/7/2022;2022;7;T3;0;202203;15072022;Verano;0
AR;16/7/2022;2022;7;T3;0;202203;16072022;Verano;0
AR;17/7/2022;2022;7;T3;0;202203;17072022;Verano;0
AR;18/7/2022;2022;7;T3;0;202203;18072022;Verano;0
AR;19/7/2022;2022;7;T3;0;202203;19072022;Verano;0
AR;20/7/2022;2022;7;T3;0;202203;20072022;Verano;0
AR;21/7/2022;2022;7;T3;1;202203;21072022;Verano;0
AR;22/7/2022;2022;7;T3;0;202203;22072022;Verano;0
AR;23/7/2022;2022;7;T3;0;202203;23072022;Verano;0
AR;24/7/2022;2022;7;T3;0;202203;24072022;Verano;0
AR;25/7/2022;2022;7;T3;0;202203;25072022;Verano;0
AR;26/7/2022;2022;7;T3;0;202203;26072022;Verano;0
AR;27/7/2022;2022;7;T3;0;202203;27072022;Verano;0
AR;28/7/2022;2022;7;T3;0;202203;28072022;Verano;0
AR;29/7/2022;2022;7;T3;0;202203;29072022;Verano;0
AR;30/7/2022;2022;7;T3;0;202203;30072022;Verano;0
AR;31/7/2022;2022;7;T3;0;202203;31072022;Verano;0
AR;1/8/2022;2022;8;T3;0;202203;1082022;Verano;0
AR;2/8/2022;2022;8;T3;0;202203;2082022;Verano;0
AR;3/8/2022;2022;8;T3;0;202203;3082022;Verano;0
AR;4/8/2022;2022;8;T3;0;202203;4082022;Verano;0
AR;5/8/2022;2022;8;T3;0;202203;5082022;Verano;0
AR;6/8/2022;2022;8;T3;0;202203;6082022;Verano;0
AR;7/8/2022;2022;8;T3;0;202203;7082022;Verano;0
AR;8/8/2022;2022;8;T3;0;202203;8082022;Verano;0
AR;9/8/2022;2022;8;T3;0;202203;9082022;Verano;0
AR;10/8/2022;2022;8;T3;0;202203;10082022;Verano;0
AR;11/8/2022;2022;8;T3;0;202203;11082022;Verano;0
AR;12/8/2022;2022;8;T3;0;202203;12082022;Verano;0
AR;13/8/2022;2022;8;T3;0;202203;13082022;Verano;0
AR;14/8/2022;2022;8;T3;0;202203;14082022;Verano;0
AR;15/8/2022;2022;8;T3;0;202203;15082022;Verano;0
AR;16/8/2022;2022;8;T3;0;202203;16082022;Verano;0
AR;17/8/2022;2022;8;T3;0;202203;17082022;Verano;0
AR;18/8/2022;2022;8;T3;0;202203;18082022;Verano;0
AR;19/8/2022;2022;8;T3;0;202203;19082022;Verano;0
AR;20/8/2022;2022;8;T3;0;202203;20082022;Verano;0
AR;21/8/2022;2022;8;T3;0;202203;21082022;Verano;0
AR;22/8/2022;2022;8;T3;0;202203;22082022;Verano;0
AR;23/8/2022;2022;8;T3;0;202203;23082022;Verano;0
AR;24/8/2022;2022;8;T3;0;202203;24082022;Verano;0
AR;25/8/2022;2022;8;T3;0;202203;25082022;Verano;0
AR;26/8/2022;2022;8;T3;0;202203;26082022;Verano;0
AR;27/8/2022;2022;8;T3;0;202203;27082022;Verano;0
AR;28/8/2022;2022;8;T3;0;202203;28082022;Verano;0
AR;29/8/2022;2022;8;T3;0;202203;29082022;Verano;0
AR;30/8/2022;2022;8;T3;0;202203;30082022;Verano;0
AR;31/8/2022;2022;8;T3;0;202203;31082022;Verano;0
AR;1/9/2022;2022;9;T3;0;202203;1092022;Verano;0
AR;2/9/2022;2022;9;T3;0;202203;2092022;Verano;0
AR;3/9/2022;2022;9;T3;0;202203;3092022;Verano;0
AR;4/9/2022;2022;9;T3;0;202203;4092022;Verano;0
AR;5/9/2022;2022;9;T3;0;202203;5092022;Verano;0
AR;6/9/2022;2022;9;T3;0;202203;6092022;Verano;0
AR;7/9/2022;2022;9;T3;0;202203;7092022;Verano;1
AR;8/9/2022;2022;9;T3;0;202203;8092022;Verano;1
AR;9/9/2022;2022;9;T3;0;202203;9092022;Verano;1
AR;10/9/2022;2022;9;T3;0;202203;10092022;Verano;1
AR;11/9/2022;2022;9;T3;0;202203;11092022;Verano;1
AR;12/9/2022;2022;9;T3;0;202203;12092022;Verano;1
AR;13/9/2022;2022;9;T3;0;202203;13092022;Verano;1
AR;14/9/2022;2022;9;T3;0;202203;14092022;Verano;1
AR;15/9/2022;2022;9;T3;0;202203;15092022;Verano;1
AR;16/9/2022;2022;9;T3;0;202203;16092022;Verano;1
AR;17/9/2022;2022;9;T3;0;202203;17092022;Verano;1
AR;18/9/2022;2022;9;T3;0;202203;18092022;Verano;1
AR;19/9/2022;2022;9;T3;0;202203;19092022;Verano;1
AR;20/9/2022;2022;9;T3;0;202203;20092022;Verano;1
AR;21/9/2022;2022;9;T3;0;202203;21092022;Verano;1
AR;22/9/2022;2022;9;T3;0;202203;22092022;Verano;1
AR;23/9/2022;2022;9;T3;0;202203;23092022;Verano;1
AR;24/9/2022;2022;9;T3;0;202203;24092022;Verano;1
AR;25/9/2022;2022;9;T3;0;202203;25092022;Otoño;1
AR;26/9/2022;2022;9;T3;0;202203;26092022;Otoño;1
AR;27/9/2022;2022;9;T3;0;202203;27092022;Otoño;1
AR;28/9/2022;2022;9;T3;0;202203;28092022;Otoño;1
AR;29/9/2022;2022;9;T3;0;202203;29092022;Otoño;1
AR;30/9/2022;2022;9;T3;0;202203;30092022;Otoño;1
AR;1/10/2022;2022;10;T4;0;202204;1102022;Otoño;1
AR;2/10/2022;2022;10;T4;0;202204;2102022;Otoño;1
AR;3/10/2022;2022;10;T4;0;202204;3102022;Otoño;1
AR;4/10/2022;2022;10;T4;0;202204;4102022;Otoño;1
AR;5/10/2022;2022;10;T4;0;202204;5102022;Otoño;1
AR;6/10/2022;2022;10;T4;0;202204;6102022;Otoño;1
AR;7/10/2022;2022;10;T4;0;202204;7102022;Otoño;1
AR;8/10/2022;2022;10;T4;0;202204;8102022;Otoño;1
AR;9/10/2022;2022;10;T4;0;202204;9102022;Otoño;1
AR;10/10/2022;2022;10;T4;0;202204;10102022;Otoño;1
AR;11/10/2022;2022;10;T4;0;202204;11102022;Otoño;1
AR;12/10/2022;2022;10;T4;0;202204;12102022;Otoño;1
AR;13/10/2022;2022;10;T4;0;202204;13102022;Otoño;1
AR;14/10/2022;2022;10;T4;0;202204;14102022;Otoño;1
AR;15/10/2022;2022;10;T4;1;202204;15102022;Otoño;1
AR;16/10/2022;2022;10;T4;1;202204;16102022;Otoño;1
AR;17/10/2022;2022;10;T4;1;202204;17102022;Otoño;1
AR;18/10/2022;2022;10;T4;0;202204;18102022;Otoño;1
AR;19/10/2022;2022;10;T4;1;202204;19102022;Otoño;1
AR;20/10/2022;2022;10;T4;0;202204;20102022;Otoño;1
AR;21/10/2022;2022;10;T4;0;202204;21102022;Otoño;1
AR;22/10/2022;2022;10;T4;64;202204;22102022;Otoño;1
AR;23/10/2022;2022;10;T4;1;202204;23102022;Otoño;1
AR;24/10/2022;2022;10;T4;0;202204;24102022;Otoño;1
AR;25/10/2022;2022;10;T4;0;202204;25102022;Otoño;1
AR;26/10/2022;2022;10;T4;0;202204;26102022;Otoño;1
AR;27/10/2022;2022;10;T4;0;202204;27102022;Otoño;1
AR;28/10/2022;2022;10;T4;0;202204;28102022;Otoño;1
