A�o,Columna1,Mes,Trimestre,_id,ccaa_iso,fecha,num_casos,num_casos_prueba_ag,num_casos_prueba_desconocida,num_casos_prueba_elisa,num_casos_prueba_pcr,num_casos_prueba_test_ac
2020,2020T3,8,T3,61ed753a0634bb5d3b3351d8,CB,09/08/2020,26,0,0,0,26,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351d9,CE,09/08/2020,1,0,0,0,1,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351da,CL,09/08/2020,272,0,0,1,271,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351db,CM,09/08/2020,126,1,0,0,125,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351dc,CN,09/08/2020,94,0,0,0,94,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351dd,CT,09/08/2020,552,3,0,0,549,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351de,EX,09/08/2020,11,0,0,0,11,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351df,GA,09/08/2020,110,0,0,0,110,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351e0,IB,09/08/2020,177,0,0,0,177,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351e1,MC,09/08/2020,97,0,1,0,96,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351e2,MD,09/08/2020,980,0,0,0,980,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351e3,ML,09/08/2020,5,0,0,0,5,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351e4,NC,09/08/2020,119,0,0,0,119,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351e5,PV,09/08/2020,540,20,0,0,520,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351e6,RI,09/08/2020,20,0,0,0,20,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351e7,VC,09/08/2020,276,0,223,0,53,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351e8,AN,10/08/2020,470,0,0,0,470,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351e9,AR,10/08/2020,538,0,0,0,538,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351ea,AS,10/08/2020,26,0,0,0,26,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351eb,CB,10/08/2020,44,0,0,0,44,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351ec,CE,10/08/2020,2,0,0,0,2,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351ed,CL,10/08/2020,233,0,0,1,232,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351ee,CM,10/08/2020,189,0,0,2,187,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351ef,CN,10/08/2020,141,0,0,0,141,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351f0,CT,10/08/2020,1103,2,1,3,1097,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351f1,EX,10/08/2020,29,0,0,0,29,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351f2,GA,10/08/2020,161,0,0,0,161,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351f3,IB,10/08/2020,329,0,0,0,329,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351f4,MC,10/08/2020,129,0,1,0,128,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351f5,MD,10/08/2020,1509,0,0,0,1509,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351f6,ML,10/08/2020,14,0,0,0,14,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351f7,NC,10/08/2020,97,0,0,0,97,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351f8,PV,10/08/2020,514,20,0,0,494,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351f9,RI,10/08/2020,55,0,0,0,55,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351fa,VC,10/08/2020,438,0,347,0,91,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351fb,AN,11/08/2020,522,0,0,0,522,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351fc,AR,11/08/2020,384,0,0,0,384,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351fd,AS,11/08/2020,27,0,0,0,27,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351fe,CB,11/08/2020,75,0,0,0,75,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3351ff,CE,11/08/2020,4,0,0,0,4,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335200,CL,11/08/2020,264,0,0,0,264,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335201,CM,11/08/2020,218,2,0,2,214,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335202,CN,11/08/2020,159,0,0,0,159,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335203,CT,11/08/2020,1022,3,0,3,1016,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335204,EX,11/08/2020,34,0,0,0,34,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335205,GA,11/08/2020,141,0,0,0,141,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335206,IB,11/08/2020,268,0,0,0,268,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335207,MC,11/08/2020,125,0,2,0,123,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335208,MD,11/08/2020,1993,1,2,0,1990,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335209,ML,11/08/2020,9,0,0,0,9,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33520a,NC,11/08/2020,123,0,0,0,123,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33520b,PV,11/08/2020,596,36,0,0,560,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33520c,RI,11/08/2020,68,0,0,0,68,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33520d,VC,11/08/2020,432,0,359,0,73,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33520e,AN,12/08/2020,593,0,0,0,593,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33520f,AR,12/08/2020,413,0,0,1,412,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335210,AS,12/08/2020,26,0,0,0,26,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335211,CB,12/08/2020,53,0,0,0,53,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335212,CE,12/08/2020,2,0,0,0,2,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335213,CL,12/08/2020,310,0,0,0,310,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335214,CM,12/08/2020,231,2,0,1,228,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335215,CN,12/08/2020,182,0,0,0,182,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335216,CT,12/08/2020,1078,4,0,3,1071,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335217,EX,12/08/2020,73,0,0,0,73,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335218,GA,12/08/2020,137,0,0,0,137,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335219,IB,12/08/2020,293,0,0,0,293,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33521a,MC,12/08/2020,140,0,2,0,138,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33521b,MD,12/08/2020,1731,0,0,0,1731,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33521c,ML,12/08/2020,10,0,0,0,10,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33521d,NC,12/08/2020,93,0,0,0,93,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33521e,PV,12/08/2020,598,41,1,0,556,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33521f,RI,12/08/2020,54,0,0,0,54,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335220,VC,12/08/2020,456,0,371,0,85,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335221,AN,13/08/2020,636,0,0,0,636,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335222,AR,13/08/2020,374,0,0,0,374,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335223,AS,13/08/2020,17,0,0,0,17,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335224,CB,13/08/2020,44,0,0,0,44,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335225,CE,13/08/2020,4,0,0,0,4,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335226,CL,13/08/2020,330,0,0,0,330,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335227,CM,13/08/2020,275,0,0,0,275,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335228,CN,13/08/2020,150,0,0,0,150,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335229,CT,13/08/2020,1034,3,2,2,1027,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33522a,EX,13/08/2020,65,0,0,0,65,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33522b,GA,13/08/2020,129,0,0,0,129,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33522c,IB,13/08/2020,315,0,0,0,315,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33522d,MC,13/08/2020,189,0,6,0,183,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33522e,MD,13/08/2020,1666,0,0,0,1666,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33522f,ML,13/08/2020,1,0,0,0,1,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335230,NC,13/08/2020,88,0,0,0,88,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335231,PV,13/08/2020,413,29,0,0,384,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335232,RI,13/08/2020,58,0,0,0,58,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335233,VC,13/08/2020,448,0,357,0,91,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335234,AN,14/08/2020,730,0,0,0,730,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335235,AR,14/08/2020,427,0,0,0,427,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335236,AS,14/08/2020,22,0,0,0,22,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335237,CB,14/08/2020,53,0,0,0,53,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335238,CE,14/08/2020,9,0,0,0,9,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335239,CL,14/08/2020,385,0,0,0,385,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33523a,CM,14/08/2020,227,0,0,0,227,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33523b,CN,14/08/2020,198,0,1,0,197,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33523c,CT,14/08/2020,1152,7,0,1,1144,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33523d,EX,14/08/2020,47,0,0,0,47,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33523e,GA,14/08/2020,132,1,0,0,131,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33523f,IB,14/08/2020,330,0,0,0,330,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335240,MC,14/08/2020,178,0,4,0,174,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335241,MD,14/08/2020,2212,0,0,0,2212,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335242,ML,14/08/2020,6,0,0,0,6,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335243,NC,14/08/2020,87,0,0,0,87,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335244,PV,14/08/2020,319,19,0,0,300,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335245,RI,14/08/2020,62,0,0,0,62,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335246,VC,14/08/2020,531,0,427,0,104,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335247,AN,15/08/2020,635,0,0,0,635,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335248,AR,15/08/2020,372,0,0,0,372,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335249,AS,15/08/2020,29,0,0,0,29,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33524a,CB,15/08/2020,62,0,0,0,62,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33524b,CE,15/08/2020,8,0,0,0,8,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33524c,CL,15/08/2020,296,0,0,1,295,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33524d,CM,15/08/2020,220,0,0,0,220,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33524e,CN,15/08/2020,215,0,0,0,215,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33524f,CT,15/08/2020,812,1,0,0,811,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335250,EX,15/08/2020,32,0,0,0,32,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335251,GA,15/08/2020,146,0,0,0,146,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335252,IB,15/08/2020,291,0,0,0,290,1
2020,2020T3,8,T3,61ed753a0634bb5d3b335253,MC,15/08/2020,181,0,1,0,180,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335254,MD,15/08/2020,1312,0,1,0,1311,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335255,ML,15/08/2020,11,0,0,0,11,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335256,NC,15/08/2020,123,0,0,0,123,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335257,PV,15/08/2020,541,26,0,0,515,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335258,RI,15/08/2020,53,0,0,0,53,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335259,VC,15/08/2020,413,0,321,0,92,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33525a,AN,16/08/2020,583,0,0,0,583,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33525b,AR,16/08/2020,292,0,0,0,292,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33525c,AS,16/08/2020,23,0,0,0,23,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33525d,CB,16/08/2020,65,0,0,0,65,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33525e,CE,16/08/2020,1,0,0,0,1,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33525f,CL,16/08/2020,305,0,0,0,305,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335260,CM,16/08/2020,188,0,0,1,187,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335261,CN,16/08/2020,150,0,0,0,150,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335262,CT,16/08/2020,729,6,0,1,722,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335263,EX,16/08/2020,39,0,0,0,39,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335264,GA,16/08/2020,122,0,0,0,122,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335265,IB,16/08/2020,265,0,0,0,265,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335266,MC,16/08/2020,135,0,1,0,134,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335267,MD,16/08/2020,1072,0,1,0,1071,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335268,ML,16/08/2020,4,0,0,0,4,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335269,NC,16/08/2020,79,0,0,0,79,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33526a,PV,16/08/2020,580,30,0,0,550,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33526b,RI,16/08/2020,55,0,0,0,55,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33526c,VC,16/08/2020,375,0,291,0,84,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33526d,AN,17/08/2020,740,0,0,0,740,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33526e,AR,17/08/2020,351,0,0,0,351,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33526f,AS,17/08/2020,22,0,0,0,22,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335270,CB,17/08/2020,66,0,0,0,66,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335271,CE,17/08/2020,15,0,0,0,15,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335272,CL,17/08/2020,351,1,0,0,350,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335273,CM,17/08/2020,279,0,0,0,279,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335274,CN,17/08/2020,236,0,0,0,236,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335275,CT,17/08/2020,1151,3,0,14,1134,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335276,EX,17/08/2020,54,0,0,0,54,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335277,GA,17/08/2020,205,0,0,0,205,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335278,IB,17/08/2020,390,0,0,0,390,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335279,MC,17/08/2020,222,0,2,0,220,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33527a,MD,17/08/2020,1620,0,0,0,1620,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33527b,ML,17/08/2020,10,0,0,0,10,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33527c,NC,17/08/2020,91,0,0,0,91,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33527d,PV,17/08/2020,689,19,0,0,670,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33527e,RI,17/08/2020,74,0,0,0,74,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33527f,VC,17/08/2020,589,0,470,0,119,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335280,AN,18/08/2020,813,0,0,0,813,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335281,AR,18/08/2020,359,0,0,0,359,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335282,AS,18/08/2020,32,0,0,0,32,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335283,CB,18/08/2020,77,0,0,0,77,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335284,CE,18/08/2020,7,0,0,0,7,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335285,CL,18/08/2020,397,0,0,0,397,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335286,CM,18/08/2020,311,1,0,0,310,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335287,CN,18/08/2020,234,0,0,0,234,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335288,CT,18/08/2020,1241,6,1,7,1227,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335289,EX,18/08/2020,78,0,0,0,78,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33528a,GA,18/08/2020,279,0,0,0,279,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33528b,IB,18/08/2020,342,0,0,0,342,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33528c,MC,18/08/2020,190,0,0,0,190,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33528d,MD,18/08/2020,2812,0,0,0,2812,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33528e,ML,18/08/2020,8,0,0,0,8,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33528f,NC,18/08/2020,103,0,0,0,103,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335290,PV,18/08/2020,606,21,0,0,585,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335291,RI,18/08/2020,82,0,0,0,82,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335292,VC,18/08/2020,577,0,450,0,127,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335293,AN,19/08/2020,741,0,0,0,741,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335294,AR,19/08/2020,312,1,0,0,311,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335295,AS,19/08/2020,29,0,0,0,29,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335296,CB,19/08/2020,52,0,0,0,52,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335297,CE,19/08/2020,0,0,0,0,0,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335298,CL,19/08/2020,397,0,0,0,397,0
2020,2020T3,8,T3,61ed753a0634bb5d3b335299,CM,19/08/2020,330,0,0,0,330,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33529a,CN,19/08/2020,196,0,0,0,196,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33529b,CT,19/08/2020,1104,2,0,7,1095,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33529c,EX,19/08/2020,96,0,0,0,96,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33529d,GA,19/08/2020,224,0,0,0,224,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33529e,IB,19/08/2020,312,0,0,0,312,0
2020,2020T3,8,T3,61ed753a0634bb5d3b33529f,MC,19/08/2020,206,0,0,0,206,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352a0,MD,19/08/2020,2841,0,0,0,2841,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352a1,ML,19/08/2020,7,0,0,0,7,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352a2,NC,19/08/2020,112,0,0,0,112,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352a3,PV,19/08/2020,691,38,0,0,653,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352a4,RI,19/08/2020,88,0,0,0,88,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352a5,VC,19/08/2020,589,0,445,0,144,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352a6,AN,20/08/2020,843,0,0,0,843,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352a7,AR,20/08/2020,302,0,0,0,302,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352a8,AS,20/08/2020,33,0,0,0,33,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352a9,CB,20/08/2020,72,0,0,0,72,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352aa,CE,20/08/2020,4,0,0,0,4,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352ab,CL,20/08/2020,499,2,0,2,495,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352ac,CM,20/08/2020,365,0,0,0,365,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352ad,CN,20/08/2020,229,0,0,0,229,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352ae,CT,20/08/2020,1264,2,0,3,1259,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352af,EX,20/08/2020,80,0,0,0,80,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352b0,GA,20/08/2020,262,0,0,0,262,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352b1,IB,20/08/2020,314,0,0,0,314,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352b2,MC,20/08/2020,239,0,2,0,237,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352b3,MD,20/08/2020,2589,0,0,0,2589,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352b4,ML,20/08/2020,9,0,0,0,9,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352b5,NC,20/08/2020,104,0,0,0,104,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352b6,PV,20/08/2020,474,11,0,0,463,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352b7,RI,20/08/2020,79,0,0,0,79,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352b8,VC,20/08/2020,608,0,489,0,119,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352b9,AN,21/08/2020,915,0,0,0,915,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352ba,AR,21/08/2020,273,0,0,0,273,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352bb,AS,21/08/2020,29,0,0,0,29,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352bc,CB,21/08/2020,77,0,0,0,77,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352bd,CE,21/08/2020,7,0,0,0,7,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352be,CL,21/08/2020,403,0,0,1,402,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352bf,CM,21/08/2020,410,0,1,0,409,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352c0,CN,21/08/2020,241,0,0,0,241,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352c1,CT,21/08/2020,1257,4,0,6,1247,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352c2,EX,21/08/2020,83,0,0,0,83,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352c3,GA,21/08/2020,196,0,0,0,196,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352c4,IB,21/08/2020,272,0,0,0,272,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352c5,MC,21/08/2020,288,0,1,0,287,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352c6,MD,21/08/2020,3765,0,2,0,3763,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352c7,ML,21/08/2020,15,0,0,0,15,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352c8,NC,21/08/2020,145,0,0,0,145,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352c9,PV,21/08/2020,405,13,0,0,392,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352ca,RI,21/08/2020,69,0,0,0,69,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352cb,VC,21/08/2020,658,0,526,0,132,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352cc,AN,22/08/2020,836,0,0,0,836,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352cd,AR,22/08/2020,262,0,0,0,262,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352ce,AS,22/08/2020,36,0,0,0,36,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352cf,CB,22/08/2020,86,0,0,0,86,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352d0,CE,22/08/2020,12,0,0,0,12,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352d1,CL,22/08/2020,290,0,0,0,290,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352d2,CM,22/08/2020,345,0,1,0,344,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352d3,CN,22/08/2020,264,0,0,0,264,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352d4,CT,22/08/2020,788,1,0,2,785,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352d5,EX,22/08/2020,93,0,0,0,93,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352d6,GA,22/08/2020,215,0,0,0,215,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352d7,IB,22/08/2020,224,0,0,0,224,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352d8,MC,22/08/2020,272,0,0,0,272,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352d9,MD,22/08/2020,1664,1,1,0,1662,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352da,ML,22/08/2020,7,0,0,0,7,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352db,NC,22/08/2020,106,0,0,0,106,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352dc,PV,22/08/2020,576,36,0,0,540,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352dd,RI,22/08/2020,85,0,0,0,85,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352de,VC,22/08/2020,600,0,467,0,133,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352df,AN,23/08/2020,772,0,0,0,772,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352e0,AR,23/08/2020,208,0,0,0,208,0
2020,2020T3,8,T3,61ed753a0634bb5d3b3352e1,AS,23/08/2020,46,0,0,0,46,0
