,fecha_x,Año,Mes,Dia,fecha_int,Codigo,num_casos,Estacion,fecha_y,Curso Lectivo,Trimestre,Periodo
0,2022-01-19,2022,01,19,19012022,AN,0,Invierno,19/01/2022,1,T1,202201
1,2022-01-19,2022,01,19,19012022,AR,0,Invierno,19/01/2022,1,T1,202201
2,2022-01-19,2022,01,19,19012022,AS,0,Invierno,19/01/2022,1,T1,202201
3,2022-01-19,2022,01,19,19012022,CN,0,Invierno,19/01/2022,1,T1,202201
4,2022-01-19,2022,01,19,19012022,CB,0,Invierno,19/01/2022,1,T1,202201
5,2022-01-19,2022,01,19,19012022,CM,0,Invierno,19/01/2022,1,T1,202201
6,2022-01-19,2022,01,19,19012022,CL,0,Invierno,19/01/2022,1,T1,202201
7,2022-01-19,2022,01,19,19012022,CT,0,Invierno,19/01/2022,1,T1,202201
8,2022-01-19,2022,01,19,19012022,CE,0,Invierno,19/01/2022,1,T1,202201
9,2022-01-19,2022,01,19,19012022,MD,0,Invierno,19/01/2022,1,T1,202201
10,2022-01-19,2022,01,19,19012022,NC,0,Invierno,19/01/2022,1,T1,202201
11,2022-01-19,2022,01,19,19012022,VC,0,Invierno,19/01/2022,1,T1,202201
12,2022-01-19,2022,01,19,19012022,EX,0,Invierno,19/01/2022,1,T1,202201
13,2022-01-19,2022,01,19,19012022,GA,0,Invierno,19/01/2022,1,T1,202201
14,2022-01-19,2022,01,19,19012022,IB,0,Invierno,19/01/2022,1,T1,202201
15,2022-01-19,2022,01,19,19012022,ML,0,Invierno,19/01/2022,1,T1,202201
16,2022-01-19,2022,01,19,19012022,PV,0,Invierno,19/01/2022,1,T1,202201
17,2022-01-19,2022,01,19,19012022,MC,0,Invierno,19/01/2022,1,T1,202201
18,2022-01-19,2022,01,19,19012022,RI,0,Invierno,19/01/2022,1,T1,202201
19,2022-01-20,2022,01,20,20012022,AN,0,Invierno,20/01/2022,1,T1,202201
20,2022-01-20,2022,01,20,20012022,AR,0,Invierno,20/01/2022,1,T1,202201
21,2022-01-20,2022,01,20,20012022,AS,0,Invierno,20/01/2022,1,T1,202201
22,2022-01-20,2022,01,20,20012022,CN,0,Invierno,20/01/2022,1,T1,202201
23,2022-01-20,2022,01,20,20012022,CB,0,Invierno,20/01/2022,1,T1,202201
24,2022-01-20,2022,01,20,20012022,CM,0,Invierno,20/01/2022,1,T1,202201
25,2022-01-20,2022,01,20,20012022,CL,0,Invierno,20/01/2022,1,T1,202201
26,2022-01-20,2022,01,20,20012022,CT,0,Invierno,20/01/2022,1,T1,202201
27,2022-01-20,2022,01,20,20012022,CE,0,Invierno,20/01/2022,1,T1,202201
28,2022-01-20,2022,01,20,20012022,MD,0,Invierno,20/01/2022,1,T1,202201
29,2022-01-20,2022,01,20,20012022,NC,0,Invierno,20/01/2022,1,T1,202201
30,2022-01-20,2022,01,20,20012022,VC,0,Invierno,20/01/2022,1,T1,202201
31,2022-01-20,2022,01,20,20012022,EX,0,Invierno,20/01/2022,1,T1,202201
32,2022-01-20,2022,01,20,20012022,GA,0,Invierno,20/01/2022,1,T1,202201
33,2022-01-20,2022,01,20,20012022,IB,0,Invierno,20/01/2022,1,T1,202201
34,2022-01-20,2022,01,20,20012022,ML,0,Invierno,20/01/2022,1,T1,202201
35,2022-01-20,2022,01,20,20012022,PV,0,Invierno,20/01/2022,1,T1,202201
36,2022-01-20,2022,01,20,20012022,MC,0,Invierno,20/01/2022,1,T1,202201
37,2022-01-20,2022,01,20,20012022,RI,0,Invierno,20/01/2022,1,T1,202201
38,2022-01-21,2022,01,21,21012022,AN,0,Invierno,21/01/2022,1,T1,202201
39,2022-01-21,2022,01,21,21012022,AR,0,Invierno,21/01/2022,1,T1,202201
40,2022-01-21,2022,01,21,21012022,AS,0,Invierno,21/01/2022,1,T1,202201
41,2022-01-21,2022,01,21,21012022,CN,0,Invierno,21/01/2022,1,T1,202201
42,2022-01-21,2022,01,21,21012022,CB,0,Invierno,21/01/2022,1,T1,202201
43,2022-01-21,2022,01,21,21012022,CM,0,Invierno,21/01/2022,1,T1,202201
44,2022-01-21,2022,01,21,21012022,CL,0,Invierno,21/01/2022,1,T1,202201
45,2022-01-21,2022,01,21,21012022,CT,0,Invierno,21/01/2022,1,T1,202201
46,2022-01-21,2022,01,21,21012022,CE,0,Invierno,21/01/2022,1,T1,202201
47,2022-01-21,2022,01,21,21012022,MD,0,Invierno,21/01/2022,1,T1,202201
48,2022-01-21,2022,01,21,21012022,NC,0,Invierno,21/01/2022,1,T1,202201
49,2022-01-21,2022,01,21,21012022,VC,0,Invierno,21/01/2022,1,T1,202201
50,2022-01-21,2022,01,21,21012022,EX,0,Invierno,21/01/2022,1,T1,202201
51,2022-01-21,2022,01,21,21012022,GA,0,Invierno,21/01/2022,1,T1,202201
52,2022-01-21,2022,01,21,21012022,IB,0,Invierno,21/01/2022,1,T1,202201
53,2022-01-21,2022,01,21,21012022,ML,0,Invierno,21/01/2022,1,T1,202201
54,2022-01-21,2022,01,21,21012022,PV,0,Invierno,21/01/2022,1,T1,202201
55,2022-01-21,2022,01,21,21012022,MC,0,Invierno,21/01/2022,1,T1,202201
56,2022-01-21,2022,01,21,21012022,RI,0,Invierno,21/01/2022,1,T1,202201
57,2022-01-22,2022,01,22,22012022,AN,0,Invierno,22/01/2022,1,T1,202201
58,2022-01-22,2022,01,22,22012022,AR,0,Invierno,22/01/2022,1,T1,202201
59,2022-01-22,2022,01,22,22012022,AS,0,Invierno,22/01/2022,1,T1,202201
60,2022-01-22,2022,01,22,22012022,CN,0,Invierno,22/01/2022,1,T1,202201
61,2022-01-22,2022,01,22,22012022,CB,0,Invierno,22/01/2022,1,T1,202201
62,2022-01-22,2022,01,22,22012022,CM,0,Invierno,22/01/2022,1,T1,202201
63,2022-01-22,2022,01,22,22012022,CL,0,Invierno,22/01/2022,1,T1,202201
64,2022-01-22,2022,01,22,22012022,CT,0,Invierno,22/01/2022,1,T1,202201
65,2022-01-22,2022,01,22,22012022,CE,0,Invierno,22/01/2022,1,T1,202201
66,2022-01-22,2022,01,22,22012022,MD,0,Invierno,22/01/2022,1,T1,202201
67,2022-01-22,2022,01,22,22012022,NC,0,Invierno,22/01/2022,1,T1,202201
68,2022-01-22,2022,01,22,22012022,VC,0,Invierno,22/01/2022,1,T1,202201
69,2022-01-22,2022,01,22,22012022,EX,0,Invierno,22/01/2022,1,T1,202201
70,2022-01-22,2022,01,22,22012022,GA,0,Invierno,22/01/2022,1,T1,202201
71,2022-01-22,2022,01,22,22012022,IB,0,Invierno,22/01/2022,1,T1,202201
72,2022-01-22,2022,01,22,22012022,ML,0,Invierno,22/01/2022,1,T1,202201
73,2022-01-22,2022,01,22,22012022,PV,0,Invierno,22/01/2022,1,T1,202201
74,2022-01-22,2022,01,22,22012022,MC,0,Invierno,22/01/2022,1,T1,202201
75,2022-01-22,2022,01,22,22012022,RI,0,Invierno,22/01/2022,1,T1,202201
76,2022-01-23,2022,01,23,23012022,AN,0,Invierno,23/01/2022,1,T1,202201
77,2022-01-23,2022,01,23,23012022,AR,0,Invierno,23/01/2022,1,T1,202201
78,2022-01-23,2022,01,23,23012022,AS,0,Invierno,23/01/2022,1,T1,202201
79,2022-01-23,2022,01,23,23012022,CN,0,Invierno,23/01/2022,1,T1,202201
80,2022-01-23,2022,01,23,23012022,CB,0,Invierno,23/01/2022,1,T1,202201
81,2022-01-23,2022,01,23,23012022,CM,0,Invierno,23/01/2022,1,T1,202201
82,2022-01-23,2022,01,23,23012022,CL,0,Invierno,23/01/2022,1,T1,202201
83,2022-01-23,2022,01,23,23012022,CT,0,Invierno,23/01/2022,1,T1,202201
84,2022-01-23,2022,01,23,23012022,CE,0,Invierno,23/01/2022,1,T1,202201
85,2022-01-23,2022,01,23,23012022,MD,0,Invierno,23/01/2022,1,T1,202201
86,2022-01-23,2022,01,23,23012022,NC,0,Invierno,23/01/2022,1,T1,202201
87,2022-01-23,2022,01,23,23012022,VC,0,Invierno,23/01/2022,1,T1,202201
88,2022-01-23,2022,01,23,23012022,EX,0,Invierno,23/01/2022,1,T1,202201
89,2022-01-23,2022,01,23,23012022,GA,0,Invierno,23/01/2022,1,T1,202201
90,2022-01-23,2022,01,23,23012022,IB,0,Invierno,23/01/2022,1,T1,202201
91,2022-01-23,2022,01,23,23012022,ML,0,Invierno,23/01/2022,1,T1,202201
92,2022-01-23,2022,01,23,23012022,PV,0,Invierno,23/01/2022,1,T1,202201
93,2022-01-23,2022,01,23,23012022,MC,0,Invierno,23/01/2022,1,T1,202201
94,2022-01-23,2022,01,23,23012022,RI,0,Invierno,23/01/2022,1,T1,202201
95,2022-01-24,2022,01,24,24012022,AN,0,Invierno,24/01/2022,1,T1,202201
96,2022-01-24,2022,01,24,24012022,AR,0,Invierno,24/01/2022,1,T1,202201
97,2022-01-24,2022,01,24,24012022,AS,0,Invierno,24/01/2022,1,T1,202201
98,2022-01-24,2022,01,24,24012022,CN,0,Invierno,24/01/2022,1,T1,202201
99,2022-01-24,2022,01,24,24012022,CB,0,Invierno,24/01/2022,1,T1,202201
100,2022-01-24,2022,01,24,24012022,CM,0,Invierno,24/01/2022,1,T1,202201
101,2022-01-24,2022,01,24,24012022,CL,0,Invierno,24/01/2022,1,T1,202201
102,2022-01-24,2022,01,24,24012022,CT,0,Invierno,24/01/2022,1,T1,202201
103,2022-01-24,2022,01,24,24012022,CE,0,Invierno,24/01/2022,1,T1,202201
104,2022-01-24,2022,01,24,24012022,MD,0,Invierno,24/01/2022,1,T1,202201
105,2022-01-24,2022,01,24,24012022,NC,0,Invierno,24/01/2022,1,T1,202201
106,2022-01-24,2022,01,24,24012022,VC,0,Invierno,24/01/2022,1,T1,202201
107,2022-01-24,2022,01,24,24012022,EX,0,Invierno,24/01/2022,1,T1,202201
108,2022-01-24,2022,01,24,24012022,GA,0,Invierno,24/01/2022,1,T1,202201
109,2022-01-24,2022,01,24,24012022,IB,0,Invierno,24/01/2022,1,T1,202201
110,2022-01-24,2022,01,24,24012022,ML,0,Invierno,24/01/2022,1,T1,202201
111,2022-01-24,2022,01,24,24012022,PV,0,Invierno,24/01/2022,1,T1,202201
112,2022-01-24,2022,01,24,24012022,MC,0,Invierno,24/01/2022,1,T1,202201
113,2022-01-24,2022,01,24,24012022,RI,0,Invierno,24/01/2022,1,T1,202201
114,2022-01-25,2022,01,25,25012022,AN,0,Invierno,25/01/2022,1,T1,202201
115,2022-01-25,2022,01,25,25012022,AR,0,Invierno,25/01/2022,1,T1,202201
116,2022-01-25,2022,01,25,25012022,AS,0,Invierno,25/01/2022,1,T1,202201
117,2022-01-25,2022,01,25,25012022,CN,0,Invierno,25/01/2022,1,T1,202201
118,2022-01-25,2022,01,25,25012022,CB,0,Invierno,25/01/2022,1,T1,202201
119,2022-01-25,2022,01,25,25012022,CM,0,Invierno,25/01/2022,1,T1,202201
120,2022-01-25,2022,01,25,25012022,CL,0,Invierno,25/01/2022,1,T1,202201
121,2022-01-25,2022,01,25,25012022,CT,0,Invierno,25/01/2022,1,T1,202201
122,2022-01-25,2022,01,25,25012022,CE,0,Invierno,25/01/2022,1,T1,202201
123,2022-01-25,2022,01,25,25012022,MD,0,Invierno,25/01/2022,1,T1,202201
124,2022-01-25,2022,01,25,25012022,NC,0,Invierno,25/01/2022,1,T1,202201
125,2022-01-25,2022,01,25,25012022,VC,0,Invierno,25/01/2022,1,T1,202201
126,2022-01-25,2022,01,25,25012022,EX,0,Invierno,25/01/2022,1,T1,202201
127,2022-01-25,2022,01,25,25012022,GA,0,Invierno,25/01/2022,1,T1,202201
128,2022-01-25,2022,01,25,25012022,IB,0,Invierno,25/01/2022,1,T1,202201
129,2022-01-25,2022,01,25,25012022,ML,0,Invierno,25/01/2022,1,T1,202201
130,2022-01-25,2022,01,25,25012022,PV,0,Invierno,25/01/2022,1,T1,202201
131,2022-01-25,2022,01,25,25012022,MC,0,Invierno,25/01/2022,1,T1,202201
132,2022-01-25,2022,01,25,25012022,RI,0,Invierno,25/01/2022,1,T1,202201
133,2022-01-26,2022,01,26,26012022,AN,0,Invierno,26/01/2022,1,T1,202201
134,2022-01-26,2022,01,26,26012022,AR,0,Invierno,26/01/2022,1,T1,202201
135,2022-01-26,2022,01,26,26012022,AS,0,Invierno,26/01/2022,1,T1,202201
136,2022-01-26,2022,01,26,26012022,CN,0,Invierno,26/01/2022,1,T1,202201
137,2022-01-26,2022,01,26,26012022,CB,0,Invierno,26/01/2022,1,T1,202201
138,2022-01-26,2022,01,26,26012022,CM,0,Invierno,26/01/2022,1,T1,202201
139,2022-01-26,2022,01,26,26012022,CL,0,Invierno,26/01/2022,1,T1,202201
140,2022-01-26,2022,01,26,26012022,CT,0,Invierno,26/01/2022,1,T1,202201
141,2022-01-26,2022,01,26,26012022,CE,0,Invierno,26/01/2022,1,T1,202201
142,2022-01-26,2022,01,26,26012022,MD,0,Invierno,26/01/2022,1,T1,202201
143,2022-01-26,2022,01,26,26012022,NC,0,Invierno,26/01/2022,1,T1,202201
144,2022-01-26,2022,01,26,26012022,VC,0,Invierno,26/01/2022,1,T1,202201
145,2022-01-26,2022,01,26,26012022,EX,0,Invierno,26/01/2022,1,T1,202201
146,2022-01-26,2022,01,26,26012022,GA,0,Invierno,26/01/2022,1,T1,202201
147,2022-01-26,2022,01,26,26012022,IB,0,Invierno,26/01/2022,1,T1,202201
148,2022-01-26,2022,01,26,26012022,ML,0,Invierno,26/01/2022,1,T1,202201
149,2022-01-26,2022,01,26,26012022,PV,0,Invierno,26/01/2022,1,T1,202201
150,2022-01-26,2022,01,26,26012022,MC,0,Invierno,26/01/2022,1,T1,202201
151,2022-01-26,2022,01,26,26012022,RI,0,Invierno,26/01/2022,1,T1,202201
152,2022-01-27,2022,01,27,27012022,AN,0,Invierno,27/01/2022,1,T1,202201
153,2022-01-27,2022,01,27,27012022,AR,0,Invierno,27/01/2022,1,T1,202201
154,2022-01-27,2022,01,27,27012022,AS,0,Invierno,27/01/2022,1,T1,202201
155,2022-01-27,2022,01,27,27012022,CN,0,Invierno,27/01/2022,1,T1,202201
156,2022-01-27,2022,01,27,27012022,CB,0,Invierno,27/01/2022,1,T1,202201
157,2022-01-27,2022,01,27,27012022,CM,0,Invierno,27/01/2022,1,T1,202201
158,2022-01-27,2022,01,27,27012022,CL,0,Invierno,27/01/2022,1,T1,202201
159,2022-01-27,2022,01,27,27012022,CT,0,Invierno,27/01/2022,1,T1,202201
160,2022-01-27,2022,01,27,27012022,CE,0,Invierno,27/01/2022,1,T1,202201
161,2022-01-27,2022,01,27,27012022,MD,0,Invierno,27/01/2022,1,T1,202201
162,2022-01-27,2022,01,27,27012022,NC,0,Invierno,27/01/2022,1,T1,202201
163,2022-01-27,2022,01,27,27012022,VC,0,Invierno,27/01/2022,1,T1,202201
164,2022-01-27,2022,01,27,27012022,EX,0,Invierno,27/01/2022,1,T1,202201
165,2022-01-27,2022,01,27,27012022,GA,0,Invierno,27/01/2022,1,T1,202201
166,2022-01-27,2022,01,27,27012022,IB,0,Invierno,27/01/2022,1,T1,202201
167,2022-01-27,2022,01,27,27012022,ML,0,Invierno,27/01/2022,1,T1,202201
168,2022-01-27,2022,01,27,27012022,PV,0,Invierno,27/01/2022,1,T1,202201
169,2022-01-27,2022,01,27,27012022,MC,0,Invierno,27/01/2022,1,T1,202201
170,2022-01-27,2022,01,27,27012022,RI,0,Invierno,27/01/2022,1,T1,202201
171,2022-01-28,2022,01,28,28012022,AN,0,Invierno,28/01/2022,1,T1,202201
172,2022-01-28,2022,01,28,28012022,AR,0,Invierno,28/01/2022,1,T1,202201
173,2022-01-28,2022,01,28,28012022,AS,0,Invierno,28/01/2022,1,T1,202201
174,2022-01-28,2022,01,28,28012022,CN,0,Invierno,28/01/2022,1,T1,202201
175,2022-01-28,2022,01,28,28012022,CB,0,Invierno,28/01/2022,1,T1,202201
176,2022-01-28,2022,01,28,28012022,CM,0,Invierno,28/01/2022,1,T1,202201
177,2022-01-28,2022,01,28,28012022,CL,0,Invierno,28/01/2022,1,T1,202201
178,2022-01-28,2022,01,28,28012022,CT,0,Invierno,28/01/2022,1,T1,202201
179,2022-01-28,2022,01,28,28012022,CE,0,Invierno,28/01/2022,1,T1,202201
180,2022-01-28,2022,01,28,28012022,MD,0,Invierno,28/01/2022,1,T1,202201
181,2022-01-28,2022,01,28,28012022,NC,0,Invierno,28/01/2022,1,T1,202201
182,2022-01-28,2022,01,28,28012022,VC,0,Invierno,28/01/2022,1,T1,202201
183,2022-01-28,2022,01,28,28012022,EX,0,Invierno,28/01/2022,1,T1,202201
184,2022-01-28,2022,01,28,28012022,GA,0,Invierno,28/01/2022,1,T1,202201
185,2022-01-28,2022,01,28,28012022,IB,0,Invierno,28/01/2022,1,T1,202201
186,2022-01-28,2022,01,28,28012022,ML,0,Invierno,28/01/2022,1,T1,202201
187,2022-01-28,2022,01,28,28012022,PV,0,Invierno,28/01/2022,1,T1,202201
188,2022-01-28,2022,01,28,28012022,MC,0,Invierno,28/01/2022,1,T1,202201
189,2022-01-28,2022,01,28,28012022,RI,0,Invierno,28/01/2022,1,T1,202201
190,2022-01-29,2022,01,29,29012022,AN,0,Invierno,29/01/2022,1,T1,202201
191,2022-01-29,2022,01,29,29012022,AR,0,Invierno,29/01/2022,1,T1,202201
192,2022-01-29,2022,01,29,29012022,AS,0,Invierno,29/01/2022,1,T1,202201
193,2022-01-29,2022,01,29,29012022,CN,0,Invierno,29/01/2022,1,T1,202201
194,2022-01-29,2022,01,29,29012022,CB,0,Invierno,29/01/2022,1,T1,202201
195,2022-01-29,2022,01,29,29012022,CM,0,Invierno,29/01/2022,1,T1,202201
196,2022-01-29,2022,01,29,29012022,CL,0,Invierno,29/01/2022,1,T1,202201
197,2022-01-29,2022,01,29,29012022,CT,0,Invierno,29/01/2022,1,T1,202201
198,2022-01-29,2022,01,29,29012022,CE,0,Invierno,29/01/2022,1,T1,202201
199,2022-01-29,2022,01,29,29012022,MD,0,Invierno,29/01/2022,1,T1,202201
200,2022-01-29,2022,01,29,29012022,NC,0,Invierno,29/01/2022,1,T1,202201
201,2022-01-29,2022,01,29,29012022,VC,0,Invierno,29/01/2022,1,T1,202201
202,2022-01-29,2022,01,29,29012022,EX,0,Invierno,29/01/2022,1,T1,202201
203,2022-01-29,2022,01,29,29012022,GA,0,Invierno,29/01/2022,1,T1,202201
204,2022-01-29,2022,01,29,29012022,IB,0,Invierno,29/01/2022,1,T1,202201
205,2022-01-29,2022,01,29,29012022,ML,0,Invierno,29/01/2022,1,T1,202201
206,2022-01-29,2022,01,29,29012022,PV,0,Invierno,29/01/2022,1,T1,202201
207,2022-01-29,2022,01,29,29012022,MC,0,Invierno,29/01/2022,1,T1,202201
208,2022-01-29,2022,01,29,29012022,RI,0,Invierno,29/01/2022,1,T1,202201
209,2022-01-30,2022,01,30,30012022,AN,0,Invierno,30/01/2022,1,T1,202201
210,2022-01-30,2022,01,30,30012022,AR,0,Invierno,30/01/2022,1,T1,202201
211,2022-01-30,2022,01,30,30012022,AS,0,Invierno,30/01/2022,1,T1,202201
212,2022-01-30,2022,01,30,30012022,CN,0,Invierno,30/01/2022,1,T1,202201
213,2022-01-30,2022,01,30,30012022,CB,0,Invierno,30/01/2022,1,T1,202201
214,2022-01-30,2022,01,30,30012022,CM,0,Invierno,30/01/2022,1,T1,202201
215,2022-01-30,2022,01,30,30012022,CL,0,Invierno,30/01/2022,1,T1,202201
216,2022-01-30,2022,01,30,30012022,CT,0,Invierno,30/01/2022,1,T1,202201
217,2022-01-30,2022,01,30,30012022,CE,0,Invierno,30/01/2022,1,T1,202201
218,2022-01-30,2022,01,30,30012022,MD,0,Invierno,30/01/2022,1,T1,202201
219,2022-01-30,2022,01,30,30012022,NC,0,Invierno,30/01/2022,1,T1,202201
220,2022-01-30,2022,01,30,30012022,VC,0,Invierno,30/01/2022,1,T1,202201
221,2022-01-30,2022,01,30,30012022,EX,0,Invierno,30/01/2022,1,T1,202201
222,2022-01-30,2022,01,30,30012022,GA,0,Invierno,30/01/2022,1,T1,202201
223,2022-01-30,2022,01,30,30012022,IB,0,Invierno,30/01/2022,1,T1,202201
224,2022-01-30,2022,01,30,30012022,ML,0,Invierno,30/01/2022,1,T1,202201
225,2022-01-30,2022,01,30,30012022,PV,0,Invierno,30/01/2022,1,T1,202201
226,2022-01-30,2022,01,30,30012022,MC,0,Invierno,30/01/2022,1,T1,202201
227,2022-01-30,2022,01,30,30012022,RI,0,Invierno,30/01/2022,1,T1,202201
228,2022-01-31,2022,01,31,31012022,AN,0,Invierno,31/01/2022,1,T1,202201
229,2022-01-31,2022,01,31,31012022,AR,0,Invierno,31/01/2022,1,T1,202201
230,2022-01-31,2022,01,31,31012022,AS,0,Invierno,31/01/2022,1,T1,202201
231,2022-01-31,2022,01,31,31012022,CN,0,Invierno,31/01/2022,1,T1,202201
232,2022-01-31,2022,01,31,31012022,CB,0,Invierno,31/01/2022,1,T1,202201
233,2022-01-31,2022,01,31,31012022,CM,0,Invierno,31/01/2022,1,T1,202201
234,2022-01-31,2022,01,31,31012022,CL,0,Invierno,31/01/2022,1,T1,202201
235,2022-01-31,2022,01,31,31012022,CT,0,Invierno,31/01/2022,1,T1,202201
236,2022-01-31,2022,01,31,31012022,CE,0,Invierno,31/01/2022,1,T1,202201
237,2022-01-31,2022,01,31,31012022,MD,0,Invierno,31/01/2022,1,T1,202201
238,2022-01-31,2022,01,31,31012022,NC,0,Invierno,31/01/2022,1,T1,202201
239,2022-01-31,2022,01,31,31012022,VC,0,Invierno,31/01/2022,1,T1,202201
240,2022-01-31,2022,01,31,31012022,EX,0,Invierno,31/01/2022,1,T1,202201
241,2022-01-31,2022,01,31,31012022,GA,0,Invierno,31/01/2022,1,T1,202201
242,2022-01-31,2022,01,31,31012022,IB,0,Invierno,31/01/2022,1,T1,202201
243,2022-01-31,2022,01,31,31012022,ML,0,Invierno,31/01/2022,1,T1,202201
244,2022-01-31,2022,01,31,31012022,PV,0,Invierno,31/01/2022,1,T1,202201
245,2022-01-31,2022,01,31,31012022,MC,0,Invierno,31/01/2022,1,T1,202201
246,2022-01-31,2022,01,31,31012022,RI,0,Invierno,31/01/2022,1,T1,202201
247,2022-02-01,2022,02,01,1022022,AN,0,Invierno,01/02/2022,1,T1,202201
248,2022-02-01,2022,02,01,1022022,AR,0,Invierno,01/02/2022,1,T1,202201
249,2022-02-01,2022,02,01,1022022,AS,0,Invierno,01/02/2022,1,T1,202201
250,2022-02-01,2022,02,01,1022022,CN,0,Invierno,01/02/2022,1,T1,202201
251,2022-02-01,2022,02,01,1022022,CB,0,Invierno,01/02/2022,1,T1,202201
252,2022-02-01,2022,02,01,1022022,CM,0,Invierno,01/02/2022,1,T1,202201
253,2022-02-01,2022,02,01,1022022,CL,0,Invierno,01/02/2022,1,T1,202201
254,2022-02-01,2022,02,01,1022022,CT,0,Invierno,01/02/2022,1,T1,202201
255,2022-02-01,2022,02,01,1022022,CE,0,Invierno,01/02/2022,1,T1,202201
256,2022-02-01,2022,02,01,1022022,MD,0,Invierno,01/02/2022,1,T1,202201
257,2022-02-01,2022,02,01,1022022,NC,0,Invierno,01/02/2022,1,T1,202201
258,2022-02-01,2022,02,01,1022022,VC,0,Invierno,01/02/2022,1,T1,202201
259,2022-02-01,2022,02,01,1022022,EX,0,Invierno,01/02/2022,1,T1,202201
260,2022-02-01,2022,02,01,1022022,GA,0,Invierno,01/02/2022,1,T1,202201
261,2022-02-01,2022,02,01,1022022,IB,0,Invierno,01/02/2022,1,T1,202201
262,2022-02-01,2022,02,01,1022022,ML,0,Invierno,01/02/2022,1,T1,202201
263,2022-02-01,2022,02,01,1022022,PV,0,Invierno,01/02/2022,1,T1,202201
264,2022-02-01,2022,02,01,1022022,MC,0,Invierno,01/02/2022,1,T1,202201
265,2022-02-01,2022,02,01,1022022,RI,0,Invierno,01/02/2022,1,T1,202201
266,2022-02-02,2022,02,02,2022022,AN,0,Invierno,02/02/2022,1,T1,202201
267,2022-02-02,2022,02,02,2022022,AR,0,Invierno,02/02/2022,1,T1,202201
268,2022-02-02,2022,02,02,2022022,AS,0,Invierno,02/02/2022,1,T1,202201
269,2022-02-02,2022,02,02,2022022,CN,0,Invierno,02/02/2022,1,T1,202201
270,2022-02-02,2022,02,02,2022022,CB,0,Invierno,02/02/2022,1,T1,202201
271,2022-02-02,2022,02,02,2022022,CM,0,Invierno,02/02/2022,1,T1,202201
272,2022-02-02,2022,02,02,2022022,CL,0,Invierno,02/02/2022,1,T1,202201
273,2022-02-02,2022,02,02,2022022,CT,0,Invierno,02/02/2022,1,T1,202201
274,2022-02-02,2022,02,02,2022022,CE,0,Invierno,02/02/2022,1,T1,202201
275,2022-02-02,2022,02,02,2022022,MD,0,Invierno,02/02/2022,1,T1,202201
276,2022-02-02,2022,02,02,2022022,NC,0,Invierno,02/02/2022,1,T1,202201
277,2022-02-02,2022,02,02,2022022,VC,0,Invierno,02/02/2022,1,T1,202201
278,2022-02-02,2022,02,02,2022022,EX,0,Invierno,02/02/2022,1,T1,202201
279,2022-02-02,2022,02,02,2022022,GA,0,Invierno,02/02/2022,1,T1,202201
280,2022-02-02,2022,02,02,2022022,IB,0,Invierno,02/02/2022,1,T1,202201
281,2022-02-02,2022,02,02,2022022,ML,0,Invierno,02/02/2022,1,T1,202201
282,2022-02-02,2022,02,02,2022022,PV,0,Invierno,02/02/2022,1,T1,202201
283,2022-02-02,2022,02,02,2022022,MC,0,Invierno,02/02/2022,1,T1,202201
284,2022-02-02,2022,02,02,2022022,RI,0,Invierno,02/02/2022,1,T1,202201
285,2022-02-03,2022,02,03,3022022,AN,0,Invierno,03/02/2022,1,T1,202201
286,2022-02-03,2022,02,03,3022022,AR,0,Invierno,03/02/2022,1,T1,202201
287,2022-02-03,2022,02,03,3022022,AS,0,Invierno,03/02/2022,1,T1,202201
288,2022-02-03,2022,02,03,3022022,CN,0,Invierno,03/02/2022,1,T1,202201
289,2022-02-03,2022,02,03,3022022,CB,0,Invierno,03/02/2022,1,T1,202201
290,2022-02-03,2022,02,03,3022022,CM,0,Invierno,03/02/2022,1,T1,202201
291,2022-02-03,2022,02,03,3022022,CL,0,Invierno,03/02/2022,1,T1,202201
292,2022-02-03,2022,02,03,3022022,CT,0,Invierno,03/02/2022,1,T1,202201
293,2022-02-03,2022,02,03,3022022,CE,0,Invierno,03/02/2022,1,T1,202201
294,2022-02-03,2022,02,03,3022022,MD,0,Invierno,03/02/2022,1,T1,202201
295,2022-02-03,2022,02,03,3022022,NC,0,Invierno,03/02/2022,1,T1,202201
296,2022-02-03,2022,02,03,3022022,VC,0,Invierno,03/02/2022,1,T1,202201
297,2022-02-03,2022,02,03,3022022,EX,0,Invierno,03/02/2022,1,T1,202201
298,2022-02-03,2022,02,03,3022022,GA,0,Invierno,03/02/2022,1,T1,202201
299,2022-02-03,2022,02,03,3022022,IB,0,Invierno,03/02/2022,1,T1,202201
300,2022-02-03,2022,02,03,3022022,ML,0,Invierno,03/02/2022,1,T1,202201
301,2022-02-03,2022,02,03,3022022,PV,0,Invierno,03/02/2022,1,T1,202201
302,2022-02-03,2022,02,03,3022022,MC,0,Invierno,03/02/2022,1,T1,202201
303,2022-02-03,2022,02,03,3022022,RI,0,Invierno,03/02/2022,1,T1,202201
304,2022-02-04,2022,02,04,4022022,AN,0,Invierno,04/02/2022,1,T1,202201
305,2022-02-04,2022,02,04,4022022,AR,0,Invierno,04/02/2022,1,T1,202201
306,2022-02-04,2022,02,04,4022022,AS,0,Invierno,04/02/2022,1,T1,202201
307,2022-02-04,2022,02,04,4022022,CN,0,Invierno,04/02/2022,1,T1,202201
308,2022-02-04,2022,02,04,4022022,CB,0,Invierno,04/02/2022,1,T1,202201
